YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course
1888-04-26	1	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	2	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	3	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	4	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	5	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	6	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.8	-122.39	
1888-04-26	7	37.80	-122.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	0700 underway. 0745 swinging ship.			37.8	-122.39	
1888-04-26	8	37.86	-122.47	888		2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.86	-122.47	v
1888-04-26	9	37.86	-122.47			0.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.86	-122.47	
1888-04-26	10	37.86	-122.47			0.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.86	-122.47	
1888-04-26	11	37.86	-122.47			0.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.86	-122.47	
1888-04-26	12	37.75	-122.69	888		6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/99/2844/7284499/content/arcmedia/dc-metro/rg-024/581208-noaa/118/thetis/vol006of024/24-118-thetis-vol006_098.jpg				37.75	-122.69	v
