YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1884-01-01	1	39.96	-60.82	140.62		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	45	28	8	30.16	60	57	54	56	bc	ci cu	2				
1884-01-01	2	39.86	-60.65	140.62		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	45	28	13	30.17	60	57	55	58	bc	ci cu	4				
1884-01-01	3	39.75	-60.48	140.62		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	68	51	19	30.14	60	56	54	58	bc	ci cu ni	5				
1884-01-01	4	39.66	-60.34	140.62		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	79	62	24	30.16	60	57	55	58	bc	ci cu ni	1				
1884-01-01	5	39.56	-60.18	140.62		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	23	6	13	30.18	60	59	56	65	ocr	cu ni	0				
1884-01-01	6	39.46	-60.02	140.62		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	45	28	16	30.19	60	59	57	65	ocr	cu ni	0				
1884-01-01	7	39.37	-59.88	140.62		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	45	28	19	30.18	60	59	57	69	ocq	cu ni	0				
1884-01-01	8	39.28	-59.75	140.62		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	56	39	19	30.16	60	60	57	69	ocq	cu ni	0				
1884-01-01	9	39.19	-59.61	140.62		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	68	51	16	30.18	60	60	56	68	ocq	ci cu + cu st	0				
1884-01-01	10	39.11	-59.48	140.62		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	68	51	16	30.15	60	60	56	68	ocq	ci cu + cu st	0				
1884-01-01	11	39.04	-59.39	140.62		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2e	68	51	16	30.14	60	60	57	67	ocp	ci cu + cu st	0				
1884-01-01	12	38.96	-59.26	140.62		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 			39 14N	58 49W	se1/2e	68	51	16	30.14	61	60	57	67	oc	ci cu + cu st	0				
1884-01-01	13	38.87	-59.13	140.62		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	56	39	13	30.20	61	60	57	68	oc	cu	0				
1884-01-01	14	38.77	-59.00	146.25		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					sexs	68	51	13	30.20	61	60	57	69	oc	cu ni	0				
1884-01-01	15	38.66	-58.87	149.06		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					sse3/4e	79	62	13	30.23	61	60	57	69	oc	cu ni	0				
1884-01-01	16	38.53	-58.76	157.5		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					sse	79	62	13	30.21	61	60	57	69	oc	cu ni	0				
1884-01-01	17	38.39	-58.67	168.75		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					sxe	90	73	19	30.13	61	59	57	65	oc	cu st	0				
1884-01-01	18	38.26	-58.55	157.5		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					sse	90	73	24	30.10	61	60	58	65	ocq	cu st	0				
1884-01-01	19	38.14	-58.50	180		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					s	124	107	13	30.18	61	60	58	67	ocqp	ni cu	0				
1884-01-01	20	38.06	-58.39	140.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	124	107	13	30.08	61	61	58	67	ocqp	ni cu	0				
1884-01-01	21	37.99	-58.29	140.62		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	135	118	8	30.09	61	61	58	67	ocd	cu ni	0				
1884-01-01	22	37.92	-58.20	140.62		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	135	118	8	30.09	61	61	58	67	ocd	cu ni	0				
1884-01-01	23	37.85	-58.10	140.62		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	135	118	8	30.10	62	62	58	65	oc	cu ni	0				
1884-01-01	24	37.78	-58.00	140.62		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-084.JPG	 					se1/2s	124	107	8	30.10	62	62	59	65	oc	cu ni	0				"00-2400: Sfc water density, 0400 28, 0800   , 1200 , 1600 , 1800 , 2000 , 2400 "
1884-01-02	1	37.70	-57.88	140.62		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se1/2s	124	107	8	30.08	63	62	59	67	bc	cu ni	3				
1884-01-02	2	37.63	-57.77	140.62		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se1/2s	124	107	13	30.10	63	62	59	67	bc	cu ni	3				
1884-01-02	3	37.55	-57.67	140.62		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se1/2s	124	107	13	30.04	63	62	60	68	bcr	cu ni	1				
1884-01-02	4	37.49	-57.58	140.62		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se1/2s	113	96	16	30.18	62	61	60	67	ocr	cu ni	0				
1884-01-02	5	37.41	-57.47	140.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	0500: SSE1/2E					se1/2s	113	96	16	30.14	63	61	60	67	ocr	cu ni	0				
1884-01-02	6	37.31	-57.37	151.88		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sse1/2e	101	84	7	30.15	63	61	59	62	ocr	cu ni	0				
1884-01-02	7	37.23	-57.28	151.88		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sse1/2e	101	84	5	30.08	63	62	60	67	ocp	cu ni	0				
1884-01-02	8	37.12	-57.17	151.88		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	0815: SE					sse1/2e	0	0	0	30.11	62	62	60	67	ocp	cu ni	0				
1884-01-02	9	37.08	-57.15	151.88		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sse1/2e	135	118	5	30.11	63	65	62	68	pcpq	cu ni	0				
1884-01-02	10	37.01	-57.07	151.88		4.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sse1/2e	135	118	8	30.11	64	65	62	68	pcpq	cu ni	0				
1884-01-02	11	36.94	-57.01	151.88		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sse1/2e	146	129	13	30.11	65	65	62	68	ocpq	cu ni	0				
1884-01-02	12	36.85	-56.92	151.88		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 			36 51N	56 55W	sse1/2e	158	141	8	30.12	64	65	62	68	ocpq	cu ni	0				
1884-01-02	13	36.80	-56.82	135		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	1340: SExE					se	158	141	13	30.11	65	64	62	68	ocp	cu ni	0				
1884-01-02	14	36.77	-56.75	131		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se|sexe	158	141	13	30.11	65	64	62	68	ocp	cu ni	0				
1884-01-02	15	36.75	-56.65	123.75		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	158	141	19	30.03	65	64	62	68	ocp	cu st	0				
1884-01-02	16	36.72	-56.57	123.75		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	158	141	19	30.02	65	64	62	68	ocp	cu st	0				
1884-01-02	17	36.73	-56.50	101.25		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					exs	146	129	19	30.04	66	64	63	69	ocp	cu ni	0				
1884-01-02	18	36.73	-56.45	112.5		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					ese	158	141	8	30.02	66	65	64	67	or	cu ni	0				
1884-01-02	19	36.70	-56.37	123.75		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	158	141	8	30.02	66	66	65	67	or	cu ni	0				
1884-01-02	20	36.68	-56.32	129.38		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					se1/2e	158	141	5	30.02	66	65	65	67	bc	cu ni	5				
1884-01-02	21	36.66	-56.26	123.75		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	225	208	8	30.10	67	68	66	67	bc	cu ni	5				
1884-01-02	22	36.64	-56.17	123.75		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	248	231	10	30.09	67	68	66	67	bc	cu ni	4				
1884-01-02	23	36.61	-56.07	123.75		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	248	232	13	30.07	67	67	66	69	bcp	cu ni	2				
1884-01-02	24	36.58	-55.96	123.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-086.JPG	 					sexe	248	232	13	30.03	67	68	67	69	bcp	cu ni	2				
1884-01-03	1	36.55	-55.86	123.75		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	 					sexe	236	220	16	30.04	68	66	67	68	scqp	cu ni	0				
1884-01-03	2	36.53	-55.78	123.75		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	 					sexe	236	220	16	30.18	66	68	66	68	scqp	cu ni	0				
1884-01-03	3	36.50	-55.66	123.75		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	 					sexe	248	232	13	30.12	66	68	66	68	bc	cu ni	4				
1884-01-03	4	36.47	-55.55	123.75		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-034/581208-shenandoah-034-087.JPG	 					sexe	248	232	13	30.13	66	66	67	68	cp	ni	0				
