YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1874-01-01	1	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	"San Diego, California."						0	0	0	30.08	60	55	55		bc	Cir Cum	7				
1874-01-01	2	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						90	103	2	30.08	60	54	55		bc	Cir Cum	9				
1874-01-01	3	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						90	103	5	30.02	58	54	55		b	Cir Cum	0				
1874-01-01	4	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						90	103	2	30.00	57	54	55		b	Cir Cum	0				
1874-01-01	5	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.04	57	54	53		om	Cir Cum	0				
1874-01-01	6	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.08	58	54	53		om	Cir Cum	0				
1874-01-01	7	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.12	59	54	53.4		om	Cir Cum	0				
1874-01-01	8	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.06	60	54	53.4		om	Cir Cum	0				
1874-01-01	9	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.06	60	56	55		cm	Cir Cum	0				
1874-01-01	10	32.70	-117.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-029/581208-tuscarora-029-010.JPG	 						0	0	0	30.06	60	59	55.8		cm	Cir Cum	0				
